宠,chong3,to love/to pamper/to spoil/to favor
铳,chong4,a gun/a pistol
抽,chou1,to draw out/to smoke (cigarettes)/to pump
瘳,chou1,convalesce/recover/heal
愁,chou2,worry about
筹,chou2,a tally/counter/ticket/plan/devise/manage
酬,chou2,entertain/repay/return/reward/compensate
绸,chou2,(light) silk
畴,chou2,arable fields/cultivated field/class/category
踌,chou2,pace back and forth/hesitate/waver
稠,chou2,dense/crowded/thick/many
俦,chou2,comrades/friends/companions
雠,chou2,enmity/feud
惆,chou2,forlorn/vexed/disappointed
帱,chou2/dao4,"canopy/curtain, canopy"
仇,chou2/qiu2,"hatred/animosity/enmity/a rival/an enemy/feud, (surname)/match/mate"
丑,chou3,"2nd Earthly Branch/clown/Chou (surname), shameful/ugly/disgraceful"
瞅,chou3,to see/look/take a look at
臭,chou4/xiu4,"stench/stink/smelly/to smell (bad), sense of smell/smell bad"
出,chu1,"to go out/to come out/to occur/to produce/to go beyond/to rise/to put forth/to occur/to happen/(a measure word for dramas, plays, or operas)"
初,chu1,at first/(at the) beginning/first/junior/basic
樗,chu1,simarubaceae
除,chu2,remove/do away with/wipe out/divide/except
厨,chu2,kitchen
躇,chu2,hesitate
橱,chu2,a wardrobe/case/cabinet
刍,chu2,(surname)/cut grass/hay/straw/fodder
锄,chu2,a hoe/to hoe or dig/to weed/get rid of
雏,chu2,chick/young bird
滁,chu2,name of a river
蹰,chu2,irresolute/undecided
蜍,chu2,Bufo vulgaris/toad
楚,chu3,(surname)/ancient place name/distinct/clear/orderly/pain/suffering/(a surname)
础,chu3,foundation/base
储,chu3,savings/to save/to deposit/to store/(a surname)
褚,chu3,(surname)
杵,chu3,pestle/to poke
楮,chu3,Broussonetia kasinoki
处,chu3/chu4,"to reside/to live/to dwell/to be in/to stay/get along with/to be in a position of/deal with, a place/location/spot/point/office/department/bureau/respect"
触,chu4,knock against/touch/to feel
矗,chu4,lofty/upright
黜,chu4,dismiss/expel
搐,chu4,lead/pull
绌,chu4,crimson silk/deficiency/to stitch
怵,chu4,fearful/timid/to fear
畜,chu4/xu4,"livestock/domesticated animal/domestic animal, to raise (animals)"
揣,chuai1/chuai3,"put into, estimate/guess/figure/surmise"
踹,chuai4,kick/trample
嘬,chuai4/zuo1,"to gnaw/eat ravenously, suck"
穿,chuan1,to bore through/pierce/perforate/penetrate/pass through/to dress/to wear/to put on/to thread
川,chuan1,river/creek/plain/an area of level country
氚,chuan1,tritium
船,chuan2,a boat/vessel/ship
椽,chuan2,beam/rafters
遄,chuan2,hurry/go to and fro
传,chuan2/zhuan4,"to pass on/to spread/to transmit/to infect/to transfer/to circulate/to pass on/to conduct (electricity), biography"
喘,chuan3,to gasp/to pant/asthma
舛,chuan3,mistaken/erroneous/contradictory
串,chuan4,to string together/to mix up/to conspire/to connect/(a measure word)/string
钏,chuan4,an armlet/bracelet
窗,chuang1,shutter/window
疮,chuang1,sore/skin ulcer
创,chuang1/chuang4,"a wound/cut/injury/trauma, begin/initiate/inaugurate/start/create"
床,chuang2,bed/couch/(a measure word)
幢,chuang2/zhuang4,(measure word for houses)/tents
闯,chuang3,to rush/break through
怆,chuang4,mournful/sad/grieved/sorry
吹,chui1,to blow/blast/puff/boast/brag/end in failure
炊,chui1,dress food/to steam/to cook food
垂,chui2,to hang (down)/droop/dangle/bend down/hand down/bequeath/nearly/almost/to approach
锤,chui2,to hammer/weight of steel yard
捶,chui2,beat with the fist/to hammer/to cudgel
槌,chui2,hammer/mallet/pestle
陲,chui2,frontier
棰,chui2,flog/whip
椎,chui2/zhui1,"a hammer, spine"
春,chun1,spring (time)/gay/joyful/youthful/love/lust/life
椿,chun1/chun2,"Cedrela chinensis/father, tree of heaven"
纯,chun2,pure/simple/unmixed/genuine
唇,chun2,lip
淳,chun2,genuine/pure/honest
醇,chun2,rich/pure/good wine/sterols
鹑,chun2,quail
蠢,chun3,blunt/stupid/to wiggle (of worms)/sluggish
戳,chuo1,poke/pierce/prick/wooden or rubber stamp or seal
辍,chuo4,stop/cease/suspend
啜,chuo4,drink/taste/sip/suck
龊,chuo4,dirty/small-minded
绰,chuo4/chao1,generous/ample/wide/spacious/well-off
疵,ci1,blemish/flaw/defect
词,ci2,works/phrases/classical Chinese poem/word/diction
辞,ci2,bid farewell/diction/resign/say goodbye/take leave/decline
慈,ci2,compassionate/gentle/merciful/kind/humane
磁,ci2,magnetic/magnetism/porcelain
祠,ci2,ancestral hall/temple
茨,ci2,Tribulus terrestris/thatched hut
雌,ci2,female
瓷,ci2,chinaware/porcelain
茈,ci2/zi3,"water chestnut, Lithospermum officinale"
此,ci3,this/these
次,ci4,nth/number (of times)/order/sequence/next/second(ary)/(measure word)
刺,ci4,thorn/sting/prick/pierce/stab/thrust/assassinate/murder
赐,ci4,confer/bestow/grant
伺,ci4/si4,"wait on, to watch/to wait/to examine/to spy"
聪,cong1,quick at hearing/wise/clever/sharp-witted/intelligent/acute
匆,cong1,hurried/hasty
葱,cong1,scallion/green onion
囱,cong1,window/chimney
苁,cong1,Boschniakia glabra
枞,cong1,abies firma
璁,cong1,(gem)
骢,cong1,buckskin horse
从,cong1/cong2/zong4,"lax/yielding/unhurried, from/obey/observe/follow, second cousin"
丛,cong2,cluster/collection/collection of books/thicket
淙,cong2,noise of water
琮,cong2,(surname)/octagonal jade badge
凑,cou4,assemble/put together/press near/come together
辏,cou4,converge/hub of wheel
腠,cou4,the tissue between the skin and the flesh
粗,cu1,coarse/rough/thick/unfinished/vulgar/rude/crude
殂,cu2,die
徂,cu2,to go/to reach
促,cu4,to hurry/to rush/to hasten/near/to promote
簇,cu4,crowded/frame work for silkworms/gather foliage/a measure word/bunch
醋,cu4,vinegar
蹙,cu4,urgent/wrinkled/contracted/to kick
猝,cu4,abrupt/hurried
蹴,cu4,carefully/kick/tread on/stamp
蔟,cu4,collect/frame for silk worm/nest
卒,cu4/zu2,"abruptly/hurriedly, die/soldier"
蹿,cuan1,jump up
撺,cuan1,rush/stir up/throw/fling/hurry/rage
氽,cuan1/tun3,boil for a short time
攒,cuan2/zan3,"bring together, collect/hoard"
窜,cuan4,flee/escape/run away/leap
篡,cuan4,to seize/to usurp
爨,cuan4,(surname)/cooking-stove/to cook
崔,cui1,(surname)/high mountain/precipitous
催,cui1,urge/press/expedite/prompt/hurry
摧,cui1,break/destroy/devastate/ravage/repress
榱,cui1,small rafter
衰,cui1/shuai1,"mourning garments, weak/feeble/decline/wane"
璀,cui3,luster of gems
翠,cui4,bluish-green/green jade
粹,cui4,pure/unmixed/essence
脆,cui4,crisp/brittle/clear and loud voice
悴,cui4,haggard/sad/downcast/distressed
萃,cui4,collect/collection/dense/grassy/thick/assemble/gather
瘁,cui4,care-worn/distressed/tired/overworked/sick/weary
啐,cui4,sip/spit
淬,cui4,dip into water/to temper
毳,cui4,crisp/brittle/fine animal hair
村,cun1,village
皴,cun1,chapped/cracked
存,cun2,exist/deposit/store/keep/survive
忖,cun3,ponder/consider/guess
寸,cun4,a unit of length/inch/thumb
搓,cuo1,to rub or roll between the hands or fingers/to twist
撮,cuo1,bring together/little bit/shovel/gather up/bring together/pick
磋,cuo1,deliberate/to polish
蹉,cuo1,error/slip/miss/err
鹾,cuo2,brine/salt
嵯,cuo2,lofty (as of mountain)
痤,cuo2,acne
矬,cuo2,short/dwarfish
脞,cuo3,chopped meat/trifles
错,cuo4,mistake/error/blunder/fault/cross/uneven/wrong
措,cuo4,put in order/arrange/administer/execute/take action on
挫,cuo4,be obstructed/fail/oppress/repress/lower the tone/bend back/dampen
厝,cuo4,bury/to place/dispose
锉,cuo4,"to file, a file (tool for shaping metal)/to file"
搭,da1,"build (scaffolding)/take (boat, train)/hang/join/match/take passage"
哒,da1,(phonetic)/command to a horse/clatter (of horses' hoofs)
褡,da1,cummerbund
答,da1/da2,"to answer/agree, reply/answer/return/respond/echo"
达,da2,attain/pass through/achieve/reach/realize/clear/inform/notify/dignity
鞑,da2,Tartar/a tribe in China
靼,da2,(phonetic)/dressed leather
笪,da2,(surname)/rough bamboo mat
瘩,da2,sore/boil/scab
妲,da2,concubine of last Shang emperor
怛,da2,distressed/alarmed/shocked/grieved
打,da2/da3,"dozen, beat/strike/break/mix up/build/fight/fetch/make/tie up/issue/shoot/calculate/since/from"
大,da4/dai4,"big/huge/large/major/great/wide/deep/oldest/eldest, doctor"
呆,dai1,"foolish/stupid/no expression/stay, stay/stupid"
待,dai1/dai4,"stay/delay, wait/treat/deal with/need/about/intending to do something"
歹,dai3,bad/wicked/evil
傣,dai3,the Dai minority living in South China
逮,dai3/dai4,"arrest/catch/seize/until, catch/seize/until"
代,dai4,substitute/replace/generation/dynasty/geological era/era/age/period
带,dai4,band/belt/girdle/ribbon/area/zone/region/wear/carry/lead/bring/consists of/show/and
戴,dai4,"to put on/to respect/to bear/to support/wear (glasses, hat, gloves)"
袋,dai4,a pouch/bag/sack/pocket
贷,dai4,lend on interest/borrow/loan/make excuses/pardon/forgive
黛,dai4,umber-black dye for painting the eyebrow
怠,dai4,idle/lazy/negligent/careless
殆,dai4,dangerous/perilous/endanger/almost/probably/only
岱,dai4,name of a mountain in Shandong
迨,dai4,catch/seize/until
玳,dai4,tortoise shell/turtle
埭,dai4,dam
丹,dan1,red/pellet/powder/cinnabar
耽,dan1,indulge/delay
郸,dan1,name of a district in Hebei
眈,dan1,gaze intently
殚,dan1,entirely/to exhaust
儋,dan1,carry
聃,dan1,ears without rim
箪,dan1,round basket for cooked rice
担,dan1/dan4,"to undertake/to carry/to shoulder/to take responsibility, a picul (133.33 lbs.)/burden/a load/responsibility"
瘅,dan1/dan4,"(disease), to hate"
胆,dan3,the gall/the nerve/courage/guts/gall bladder
掸,dan3,brush away/dust off/a brush or duster/to dust
疸,dan3/da,jaundice
但,dan4,but/yet/however/only/merely/still
旦,dan4,dawn/morning/day-break/day
淡,dan4,insipid/diluted/weak/light in color/tasteless/fresh/indifferent/nitrogen
蛋,dan4,egg/oval shaped
诞,dan4,birth/birthday/brag/boast/to increase
惮,dan4,dread/fear/dislike
啖,dan4,eat/taste/entice (with a bait)
氮,dan4,nitrogen
萏,dan4,lotus
石,dan4/shi2,"10 pecks, rock/stone"
弹,dan4/tan2,"crossball/bullet/shot/shell/ball, impeach/to pluck a string/to play (a stringed musical instrument with fingers)"
澹,dan4/tan2,"tranquil/placid/quiet, (surname)"
裆,dang1,crotch/seat of a pair of trousers
当,dang1/dang4,"to be/to act as/manage/withstand/when/during/ought/should/match equally/equal/same/obstruct/just at (a time or place)/on the spot/right/just at, at or in the very same.../to pawn/suitable/adequate/fitting/proper/replace/represent"
党,dang3,"party, party/association/club/society"
谠,dang3,advice/counsels
挡,dang3/dang4,"hinder/resist/obstruct/hinder/cover/keep off/a cover/to block/to get in the way of, arrange/put in order"
荡,dang4,a pond/pool/wash/squander/sweep away/move/shake/dissolute
档,dang4,cross-piece/official records/grade (of goods)/file/records/shelves
宕,dang4,dissipated/put off
砀,dang4,stone with color veins
菪,dang4,henbane
刀,dao1,knife
氘,dao1,deuterium
忉,dao1,grieved
叨,dao1/tao1,"grumble/garrulous, be in receipt of"
导,dao3,to transmit/to lead/to guide/to conduct/to direct
岛,dao3,island
祷,dao3,prayer/pray/supplication
蹈,dao3,tread on/trample/stamp/fulfill
捣,dao3,pound/beat/hull/attack/disturb/stir
倒,dao3/dao4,"to fall/to collapse/to topple/to change/to fail/bankrupt, upset/turn over/to tip/to pour/to go home/to the contrary/inverted"
到,dao4,to (a place)/until (a time)/up to/to go/to arrive
道,dao4,direction/way/method/road/path/principle/truth/reason/skill/method/Tao (of Taoism)/a measure word/to say/to speak/to talk
盗,dao4,steal/rob/plunder/a thief/bandit/robber
稻,dao4,paddy/rice
悼,dao4,mourn/lament
纛,dao4,big banner/feather banner or fan
焘,dao4/tao1,cover over/to envelope
的,de/di2/di4,"(possessive particle)/of, really and truly, aim/clear"
底,de/di3,"(possessive part.)/(subor. part.), background/bottom/base"
地,de/di4,"(subor. part. adverbial)/-ly, earth/ground/field/place/land"
德,de2,Germany/virtue/goodness/morality/ethics/kindness/favor/character/kind
得,de2/de/dei3,"obtain/get/gain/proper/suitable/proud/contented/allow/permit/ready/finished, a sentence particle used after a verb to show effect/degree or possibility, to have to/must/ought to/to need to"
登,deng1,scale/climb/ascend/mount/go up/register/note/to publish/to issue/to record
灯,deng1,lamp/light
簦,deng1,large umbrella for stalls
等,deng3,class/rank/grade/equal to/same as/wait for/await/et cetera/and so on
戥,deng3,small steelyard for weighing money
邓,deng4,Deng (Xiaoping)
瞪,deng4,stare at
凳,deng4,bench/stool
镫,deng4,stirrup
磴,deng4,cliff-ledge/stone step
嶝,deng4,path leading up a mountain
蹬,deng4/deng1,step into (as tight shoe)
低,di1,to lower (one's head)/to let droop/to hang down/low/to incline/beneath/low
滴,di1,a drop/to drip
堤,di1,dike
羝,di1,billy goat/ram
镝,di1/di2,dysprosium
氐,di1/di3,"name of an ancient tribe, foundation/on the whole"
提,di1/ti2,"carry (suspended), to carry/to lift/to put forward/(upwards character stroke)/lifting (brush stroke in painting)/to mention"
敌,di2,enemy/match
迪,di2,direct/follow
狄,di2,(surname)/barbarians/name of a tribe
笛,di2,flute
嫡,di2,first wife/son of first wife
涤,di2,wash/cleanse
籴,di2,buy up (grain)
荻,di2,Anaphalis yedoensis
觌,di2,face to face
嘀,di2/di1,backbite
翟,di2/zhai2,"long-tail pheasant, (surname)"
抵,di3,hold up/on the whole/push against/to support/to resist/to reach/to arrive/mortgage
邸,di3,(surname)/lodging-house
诋,di3,defame/to slander
砥,di3,baffle (pier)/whetstone
柢,di3,foundation/root
第,di4,"(prefix before a number, for ordering numbers, e.g. ""first"", ""number two"", etc)"
帝,di4,emperor
弟,di4,younger brother
递,di4,to hand over/to pass/to give
蒂,di4,stem (of fruit)
缔,di4,closely joined/connection/knot
谛,di4,examine/truth (Buddhist)
棣,di4,Kerria japonica
娣,di4,wife of a younger brother
睇,di4,look down upon
碲,di4,tellurium
颠,dian1,inverted/jolt/top
癫,dian1,convulsions/crazy
滇,dian1,Yunnan
巅,dian1,summit
掂,dian1,weigh in the hand
点,dian3,(downwards-right convex character stroke)/o'clock/(a measure word)/point/dot/(decimal) point)
典,dian3,canon/dictionary
碘,dian3,iodine
踮,dian3,tip toe
电,dian4,electric/electricity/electrical
殿,dian4,palace hall
店,dian4,inn/shop/store
奠,dian4,libation
甸,dian4,imperial domain/suburb
垫,dian4,pad/cushion/mat
簟,dian4,fine woven grass mat
佃,dian4,farmer
淀,dian4,"shallow water, sediment/precipitate"
玷,dian4,blemish/disgrace/flaw in jade
惦,dian4,"think of, remember, miss"
癜,dian4,erythema/leucoderm
靛,dian4,indigo pigment
坫,dian4,stand for goblets
钿,dian4/tian2,"gold inlaid work, gold inlaid work"
阽,dian4/yan2,"dangerous, dangerous"
雕,diao1,"engrave, engrave/shrewd, golden eagle"
刁,diao1,artful/wicked
凋,diao1,withered
貂,diao1,sable/marten
碉,diao1,Tibetan stone house
叼,diao1,(v) hold sth in the mouth
鲷,diao1,pagrus major
掉,diao4,to drop/to fall
吊,diao4,"to hang a person, condole with/hang"
钓,diao4,to fish with a hook and bait
调,diao4/tiao2,"mode (music)/to move (troops)/tune/tone/melody/to transfer, harmonize/reconcile/blend/suit well/provoke/incite"
铫,diao4/yao2,"pan with a long handle, (surname)/weeding tool"
跌,die1,to drop/to fall/to tumble
爹,die1,dad
叠,die2,fold up/repeat
蝶,die2,butterfly
谍,die2,to spy
迭,die2,alternately/repeatedly
牒,die2,(official) document/dispatch
碟,die2,dish/plate
喋,die2,flowing flood/to chatter
堞,die2,battlements
蹀,die2,tread on
垤,die2,anthill/mound
瓞,die2,young melon
耋,die4/die2,aged/in one's eighties
丁,ding1,(surname)/4th heavenly stem/a Chinese surname
盯,ding1,stare/gaze
叮,ding1,sting (of mosquito)/to ask
仃,ding1,alone
玎,ding1,jingling/tinkling
疔,ding1,boil/carbuncle
钉,ding1/ding4,nail
顶,ding3,"go against/most/peak/top/to replace/to substitute/a measure word (use with ""hat"")"
鼎,ding3,tripod
酊,ding3,intoxicated
定,ding4,to set/to fix/to determine/to decide/to order
订,ding4,"to agree/to conclude/to draw up/to subscribe to (a newspaper, etc.)/to order"
锭,ding4,ingot
碇,ding4,anchor
铤,ding4/ting3,"ingot, big arrow/walk fast"
丢,diu1,to lose/to put aside/to throw
铥,diu1,thulium
东,dong1,east
冬,dong1,winter
咚,dong1,boom (of a drum)
氡,dong1,radon
鸫,dong1,thrush/Tardus fuscatus
懂,dong3,to understand/to know
董,dong3,(surname)/supervise/to direct/director
动,dong4,to use/to act/to move/to change
洞,dong4,cave/hole
冻,dong4,to freeze
栋,dong4,roof beam
恫,dong4,frighten
胴,dong4,large intestine/torso
侗,dong4/tong2,"(ethnic group), ignorant"
兜,dou1,pocket
都,dou1/du1,"all/both (if two things are involved)/entirely (due to)each/even/already, (surname)/metropolis/capital city"
抖,dou3,shake out/tremble
陡,dou3,steep
蚪,dou3,tadpole
斗,dou3/dou4,"Chinese peck, to fight/to battle/to struggle/to incite, fight/incite"
豆,dou4,"bean/peas, bean/sacrificial vessel"
窦,dou4,(surname)/sinus (anatom.)
逗,dou4,linger
痘,dou4,small pox
读,dou4/du2,"comma/phrase marked by pause, to read/to study"
督,du1,supervise
嘟,du1,toot/honk
独,du2,alone/independent/single/sole/only
毒,du2,poison/narcotics
渎,du2,ditch/trouble (some one to do)
牍,du2,documents
犊,du2,calf/sacrificial victim
黩,du2,blacken/constantly/to insult
髑,du2,skull
椟,du2,cabinet/case/casket
碡,du2/zhou2,stone roller
赌,du3,bet/gamble
堵,du3,stop up
笃,du3,serious (illness)/sincere/true
睹,du3,observe/see
肚,du3/du4,"tripe, belly"
度,du4,capacity/degree/standard
杜,du4,(surname)/fabricate/restrict/to prevent
渡,du4,to cross/to pass through/to ferry
妒,du4,jealous
蠹,du4,bookworm/Lepisma saccharina
端,duan1,end/extremity/item/port/to hold sth. level with both hands/to carry/regular
短,duan3,lack/short
断,duan4,absolutely/decidedly (in negative constructions)/break/to judge
段,duan4,(surname)/paragraph/section/segment
